id,nama,lokasi_resto,menu_restoran,nama_produk,delivery_time,nama_pembeli,id_pembeli,lokasi_pembeli,review,rating,harga_jual,jumlah_dilihat
8003,Seller8003,Surabaya,Arby's,Taco,22,User583,7723,Surabaya,Average,1.72,80.61,869
8004,Seller8004,Bandung,McDonald's,Ice Cream,30,User6491,4371,Jakarta,Average,2.16,49.22,675
8005,Seller8005,Surabaya,Five Guys,Salad,23,User3746,609,Surabaya,Excellent,2.02,28.77,208
8006,Seller8006,Bandung,Chick-fil-A,Pizza,47,User8747,5149,Bandung,Poor,2.89,85.22,590
8007,Seller8007,Bandung,Burger King,Coffee,44,User6075,2418,Surabaya,Poor,3.52,91.54,263
8008,Seller8008,Jakarta,Subway,Sandwich,51,User2364,5654,Surabaya,Average,2.2,68.71,102
8009,Seller8009,Surabaya,Chick-fil-A,Ice Cream,45,User2090,4301,Bandung,Poor,1.17,56.06,175
8010,Seller8010,Surabaya,Taco Bell,Pizza,30,User8667,5155,Surabaya,Good,1.24,67.84,768
8011,Seller8011,Bandung,Chipotle,Ice Cream,22,User7579,5698,Bandung,Average,2.54,66.18,493
8012,Seller8012,Bandung,Starbucks,Pasta,54,User2513,2172,Bandung,Average,3.69,6.76,442
8013,Seller8013,Surabaya,Wendy's,Taco,52,User3353,8998,Jakarta,Excellent,2.76,38.63,516
8014,Seller8014,Surabaya,Domino's Pizza,Burger,51,User1476,8335,Jakarta,Poor,4.33,99.23,906
8015,Seller8015,Bandung,KFC,Salad,23,User7313,5357,Surabaya,Good,4.57,63.01,551
8016,Seller8016,Bandung,Panera Bread,Chicken,19,User8631,152,Jakarta,Average,1.57,62.33,658
8017,Seller8017,Bandung,Chick-fil-A,Pasta,31,User1011,2772,Jakarta,Good,3.63,88.36,857
8018,Seller8018,Jakarta,Pizza Hut,Ice Cream,46,User6992,3749,Bandung,Excellent,3.53,30.63,285
8019,Seller8019,Surabaya,Burger King,Chicken,32,User9797,7253,Surabaya,Average,4.36,61.04,809
8020,Seller8020,Bandung,Arby's,Ice Cream,16,User4948,2266,Surabaya,Excellent,4.04,30.49,121
8021,Seller8021,Jakarta,Popeyes,Coffee,51,User2357,8740,Surabaya,Excellent,1.75,47.27,143
8022,Seller8022,Bandung,Chick-fil-A,Pasta,41,User3873,1542,Jakarta,Excellent,4.05,95.39,604
8023,Seller8023,Jakarta,KFC,Ice Cream,46,User4656,6063,Bandung,Average,2.95,88.45,630
8024,Seller8024,Surabaya,Little Caesars,Ice Cream,29,User2750,8689,Surabaya,Average,4.61,69.78,542
8025,Seller8025,Jakarta,McDonald's,Sandwich,50,User9454,4387,Jakarta,Excellent,4.91,39.47,126
8026,Seller8026,Jakarta,Five Guys,Pasta,59,User7861,6184,Surabaya,Average,2.1,15.54,520
8027,Seller8027,Jakarta,Five Guys,Burger,48,User7335,4673,Bandung,Average,2.68,85.68,424
8028,Seller8028,Bandung,Little Caesars,Ice Cream,35,User7571,6731,Bandung,Poor,1.48,42.46,15
8029,Seller8029,Surabaya,Panera Bread,Pizza,19,User9632,9719,Jakarta,Good,1.75,86.43,938
8030,Seller8030,Surabaya,Chipotle,Sandwich,42,User9135,143,Bandung,Poor,1.28,66.41,298
8031,Seller8031,Bandung,Popeyes,Donut,54,User9876,5924,Jakarta,Good,3.63,68.61,901
8032,Seller8032,Jakarta,Sonic Drive-In,Chicken,25,User9934,2743,Bandung,Poor,3.34,45.25,12
8033,Seller8033,Surabaya,KFC,Pasta,15,User9287,9350,Bandung,Good,4.2,52.14,896
8034,Seller8034,Surabaya,KFC,Ice Cream,38,User910,3326,Bandung,Average,3.49,57.21,104
8035,Seller8035,Bandung,Dunkin' Donuts,Chicken,22,User8743,3899,Jakarta,Average,4.74,97.85,895
8036,Seller8036,Bandung,Panera Bread,Salad,46,User7276,9634,Jakarta,Average,1.99,43.25,558
8037,Seller8037,Jakarta,Domino's Pizza,Chicken,58,User4695,4074,Bandung,Excellent,4.92,55.97,196
8038,Seller8038,Jakarta,Sonic Drive-In,Coffee,43,User7453,4456,Bandung,Excellent,4.88,77.21,375
8039,Seller8039,Bandung,Panda Express,Burger,16,User1774,2711,Bandung,Average,1.84,37.14,679
8040,Seller8040,Surabaya,Subway,Coffee,36,User5342,4237,Jakarta,Average,2.01,73.76,711
8041,Seller8041,Surabaya,Jack in the Box,Ice Cream,57,User3204,7648,Surabaya,Poor,2.15,96.29,633
8042,Seller8042,Jakarta,Wendy's,Chicken,24,User6036,385,Jakarta,Average,4.49,34.92,971
8043,Seller8043,Bandung,Five Guys,Pizza,56,User2904,7735,Jakarta,Excellent,3.93,59.19,500
8044,Seller8044,Jakarta,Arby's,Coffee,54,User6565,3672,Surabaya,Excellent,2.04,17.61,37
8045,Seller8045,Jakarta,Pizza Hut,Taco,26,User9804,9240,Bandung,Excellent,1.85,10.43,590
8046,Seller8046,Jakarta,Dunkin' Donuts,Sandwich,21,User9905,492,Bandung,Excellent,1.57,97.22,419
8047,Seller8047,Jakarta,McDonald's,Donut,54,User2646,750,Bandung,Good,1.82,78.61,783
8048,Seller8048,Jakarta,Wendy's,Chicken,54,User7723,3485,Bandung,Average,3.45,11.06,300
8049,Seller8049,Bandung,Dunkin' Donuts,Pasta,35,User4955,8729,Surabaya,Average,4.89,44.07,851
8050,Seller8050,Surabaya,Panda Express,Donut,32,User2362,8923,Bandung,Poor,2.0,54.52,573
8051,Seller8051,Jakarta,Chipotle,Chicken,36,User8065,9790,Surabaya,Poor,1.07,93.4,733
8052,Seller8052,Bandung,KFC,Sandwich,34,User6327,3300,Jakarta,Poor,1.09,68.6,840
8053,Seller8053,Jakarta,Arby's,Taco,20,User12,1079,Bandung,Excellent,2.24,86.89,95
8054,Seller8054,Surabaya,Jack in the Box,Sandwich,55,User615,6340,Surabaya,Average,3.14,79.39,854
8055,Seller8055,Jakarta,Panda Express,Sandwich,44,User2585,2075,Jakarta,Average,3.91,76.66,64
8056,Seller8056,Surabaya,KFC,Pizza,43,User6796,8860,Jakarta,Good,1.09,26.71,935
8057,Seller8057,Bandung,Starbucks,Donut,59,User1406,3156,Jakarta,Average,1.03,32.84,804
8058,Seller8058,Jakarta,Little Caesars,Sandwich,22,User8792,827,Surabaya,Poor,3.83,25.29,236
8059,Seller8059,Jakarta,Jack in the Box,Pizza,22,User3882,356,Bandung,Good,3.11,65.87,972
8060,Seller8060,Surabaya,Wendy's,Burger,56,User7404,6233,Surabaya,Poor,2.23,90.44,80
8061,Seller8061,Jakarta,Burger King,Pizza,55,User2733,8873,Bandung,Average,4.09,96.9,655
8062,Seller8062,Bandung,KFC,Sandwich,37,User5518,5487,Jakarta,Poor,4.53,85.56,199
8063,Seller8063,Surabaya,Starbucks,Sandwich,30,User3409,4221,Jakarta,Poor,3.56,20.97,772
8064,Seller8064,Bandung,Chick-fil-A,Ice Cream,37,User6937,395,Jakarta,Good,3.49,95.0,263
8065,Seller8065,Jakarta,Chipotle,Salad,15,User6632,9969,Jakarta,Average,3.27,62.63,939
8066,Seller8066,Surabaya,Chick-fil-A,Taco,46,User8939,7312,Jakarta,Poor,3.63,99.43,607
8067,Seller8067,Surabaya,Pizza Hut,Sandwich,57,User553,9534,Surabaya,Excellent,1.61,81.92,673
8068,Seller8068,Surabaya,Burger King,Chicken,47,User5723,2622,Surabaya,Excellent,4.83,17.54,927
8069,Seller8069,Jakarta,Taco Bell,Coffee,48,User6668,9971,Surabaya,Good,1.66,76.51,210
8070,Seller8070,Surabaya,KFC,Chicken,24,User3317,4063,Surabaya,Poor,4.25,27.39,985
8071,Seller8071,Bandung,Pizza Hut,Taco,56,User6022,7478,Surabaya,Average,2.45,43.2,816
8072,Seller8072,Surabaya,Panda Express,Pizza,41,User5490,1179,Surabaya,Excellent,3.56,56.46,886
8073,Seller8073,Bandung,Dunkin' Donuts,Sandwich,55,User7297,8027,Jakarta,Excellent,1.85,94.04,651
8074,Seller8074,Surabaya,Panda Express,Taco,34,User8220,3652,Jakarta,Good,4.59,70.89,594
8075,Seller8075,Jakarta,Pizza Hut,Coffee,51,User7491,7314,Surabaya,Good,4.85,70.4,245
8076,Seller8076,Jakarta,Five Guys,Salad,52,User3895,1412,Jakarta,Average,4.11,20.75,979
8077,Seller8077,Bandung,Sonic Drive-In,Coffee,40,User9425,7972,Jakarta,Good,3.88,19.17,266
8078,Seller8078,Bandung,Domino's Pizza,Sandwich,45,User9064,6123,Surabaya,Average,3.75,59.53,880
8079,Seller8079,Surabaya,Taco Bell,Pasta,40,User9638,3744,Jakarta,Poor,1.22,37.68,862
8080,Seller8080,Surabaya,Jack in the Box,Pizza,21,User1446,2126,Jakarta,Good,1.3,70.1,124
8081,Seller8081,Surabaya,KFC,Sandwich,29,User5145,6073,Surabaya,Good,4.62,14.84,10
8082,Seller8082,Bandung,Jack in the Box,Coffee,32,User6915,5671,Jakarta,Good,3.83,29.38,369
8083,Seller8083,Jakarta,Starbucks,Ice Cream,48,User8090,1090,Surabaya,Average,3.97,82.87,421
8084,Seller8084,Bandung,Subway,Donut,43,User3441,1260,Surabaya,Good,2.29,40.94,259
8085,Seller8085,Surabaya,Chick-fil-A,Sandwich,56,User7323,3786,Surabaya,Good,2.55,54.55,295
8086,Seller8086,Surabaya,Panera Bread,Pizza,50,User5457,7980,Jakarta,Poor,2.54,85.59,262
8087,Seller8087,Jakarta,Arby's,Pizza,29,User1515,9715,Jakarta,Good,1.85,48.62,526
8088,Seller8088,Bandung,Chipotle,Pasta,47,User8542,3954,Jakarta,Poor,3.15,81.98,121
8089,Seller8089,Jakarta,Subway,Donut,57,User3354,8227,Bandung,Poor,2.11,23.71,221
8090,Seller8090,Jakarta,Panda Express,Taco,21,User7280,8121,Jakarta,Poor,1.88,65.42,130
8091,Seller8091,Jakarta,Starbucks,Donut,28,User2536,9696,Jakarta,Excellent,3.57,88.71,324
8092,Seller8092,Bandung,Popeyes,Taco,59,User9893,4033,Jakarta,Average,4.42,37.93,595
8093,Seller8093,Bandung,Five Guys,Ice Cream,21,User2394,3290,Surabaya,Good,4.6,22.57,695
8094,Seller8094,Bandung,Burger King,Sandwich,56,User3552,2091,Jakarta,Good,3.58,34.91,233
8095,Seller8095,Jakarta,Taco Bell,Donut,31,User5610,7229,Bandung,Good,1.49,98.42,699
8096,Seller8096,Jakarta,Chipotle,Donut,52,User5806,9198,Surabaya,Good,2.1,46.44,813
8097,Seller8097,Jakarta,Jack in the Box,Burger,53,User5720,7673,Bandung,Poor,4.57,43.12,54
8098,Seller8098,Jakarta,Jack in the Box,Coffee,29,User8445,352,Surabaya,Good,2.19,56.37,288
8099,Seller8099,Jakarta,Burger King,Burger,37,User4897,9814,Bandung,Good,4.51,31.66,796
8100,Seller8100,Jakarta,Starbucks,Taco,48,User2146,6766,Surabaya,Excellent,2.04,94.14,664
8101,Seller8101,Surabaya,Domino's Pizza,Sandwich,48,User499,3019,Surabaya,Poor,2.74,71.34,681
8102,Seller8102,Jakarta,McDonald's,Ice Cream,24,User954,2852,Jakarta,Poor,4.88,79.56,370
8103,Seller8103,Bandung,Jack in the Box,Coffee,17,User1409,1076,Jakarta,Good,3.46,82.77,25
8104,Seller8104,Bandung,Subway,Burger,31,User4142,9235,Bandung,Excellent,3.59,5.78,310
8105,Seller8105,Surabaya,Domino's Pizza,Sandwich,51,User9393,3293,Jakarta,Poor,2.09,93.48,577
8106,Seller8106,Bandung,McDonald's,Pizza,57,User443,5321,Bandung,Excellent,4.95,8.59,750
8107,Seller8107,Bandung,Jack in the Box,Chicken,55,User3895,3744,Surabaya,Good,2.6,86.76,530
8108,Seller8108,Surabaya,Starbucks,Donut,27,User3559,1660,Surabaya,Excellent,4.27,32.92,879
8109,Seller8109,Jakarta,Pizza Hut,Pizza,20,User8193,2662,Bandung,Average,3.16,33.47,191
8110,Seller8110,Bandung,Jack in the Box,Sandwich,34,User1380,8923,Jakarta,Average,3.88,79.14,256
8111,Seller8111,Bandung,Five Guys,Pizza,25,User4950,6331,Surabaya,Excellent,4.33,91.45,977
8112,Seller8112,Jakarta,Panda Express,Salad,44,User798,5367,Surabaya,Excellent,1.13,58.44,789
8113,Seller8113,Jakarta,Subway,Burger,17,User1715,7357,Surabaya,Excellent,1.96,75.96,577
8114,Seller8114,Bandung,Five Guys,Pizza,22,User8517,2515,Surabaya,Excellent,3.1,30.16,691
8115,Seller8115,Jakarta,Chipotle,Sandwich,31,User8994,7547,Jakarta,Good,3.54,71.56,242
8116,Seller8116,Surabaya,Subway,Taco,32,User2994,1486,Jakarta,Average,2.83,42.84,386
8117,Seller8117,Bandung,Domino's Pizza,Coffee,46,User5921,1199,Bandung,Good,3.0,61.33,810
8118,Seller8118,Bandung,Jack in the Box,Taco,38,User7062,9439,Surabaya,Excellent,4.33,28.63,325
8119,Seller8119,Jakarta,Taco Bell,Pizza,32,User3602,2456,Bandung,Excellent,3.01,36.68,485
8120,Seller8120,Surabaya,Pizza Hut,Ice Cream,24,User8979,4786,Bandung,Good,2.67,36.83,315
8121,Seller8121,Surabaya,Panda Express,Donut,16,User6452,1497,Jakarta,Poor,3.66,10.13,256
8122,Seller8122,Jakarta,Arby's,Coffee,29,User8785,2154,Surabaya,Poor,2.35,62.24,422
8123,Seller8123,Jakarta,Burger King,Burger,26,User2836,9271,Jakarta,Average,4.98,57.27,871
8124,Seller8124,Surabaya,Arby's,Sandwich,28,User9935,4267,Surabaya,Excellent,3.58,8.02,855
8125,Seller8125,Bandung,Sonic Drive-In,Sandwich,27,User447,903,Bandung,Average,2.27,8.45,132
8126,Seller8126,Bandung,Burger King,Burger,25,User8562,6579,Jakarta,Average,2.66,46.77,564
8127,Seller8127,Jakarta,Pizza Hut,Chicken,16,User132,4771,Bandung,Excellent,3.06,48.98,952
8128,Seller8128,Surabaya,KFC,Coffee,45,User5435,3089,Surabaya,Poor,1.34,96.15,135
8129,Seller8129,Bandung,Starbucks,Chicken,24,User5627,1836,Bandung,Excellent,3.51,87.68,821
8130,Seller8130,Surabaya,Panda Express,Coffee,54,User2495,9659,Jakarta,Poor,2.98,88.73,920
8131,Seller8131,Jakarta,Little Caesars,Ice Cream,52,User8046,7432,Bandung,Good,4.48,35.95,435
8132,Seller8132,Surabaya,KFC,Donut,45,User8292,1961,Surabaya,Poor,4.78,49.67,571
8133,Seller8133,Jakarta,Five Guys,Coffee,29,User2643,8596,Bandung,Good,3.34,68.06,108
8134,Seller8134,Surabaya,Chipotle,Coffee,24,User9288,6453,Surabaya,Good,1.79,92.8,828
8135,Seller8135,Jakarta,Five Guys,Taco,19,User2932,128,Bandung,Poor,2.99,55.46,767
8136,Seller8136,Bandung,KFC,Pasta,16,User3937,4158,Surabaya,Good,1.18,78.97,117
8137,Seller8137,Jakarta,Little Caesars,Salad,20,User6210,2586,Surabaya,Excellent,1.63,23.81,268
8138,Seller8138,Jakarta,Dunkin' Donuts,Pasta,28,User3718,2962,Jakarta,Average,3.78,17.51,314
8139,Seller8139,Bandung,Five Guys,Ice Cream,47,User2819,2115,Surabaya,Poor,3.21,8.2,16
8140,Seller8140,Bandung,Wendy's,Ice Cream,31,User3709,8151,Surabaya,Excellent,1.71,12.52,550
8141,Seller8141,Bandung,Five Guys,Pizza,32,User5719,3856,Bandung,Excellent,1.6,21.4,885
8142,Seller8142,Jakarta,Domino's Pizza,Pasta,56,User3161,814,Surabaya,Average,1.24,35.6,733
8143,Seller8143,Bandung,Jack in the Box,Pasta,15,User6,183,Jakarta,Poor,2.83,50.07,641
8144,Seller8144,Surabaya,Panera Bread,Chicken,43,User9207,6047,Jakarta,Average,1.12,64.2,651
8145,Seller8145,Bandung,Arby's,Salad,59,User7111,4672,Jakarta,Good,4.72,19.03,339
8146,Seller8146,Bandung,Domino's Pizza,Donut,49,User908,5730,Jakarta,Good,3.61,60.08,183
8147,Seller8147,Bandung,Domino's Pizza,Chicken,25,User2122,1310,Jakarta,Poor,4.81,35.16,729
8148,Seller8148,Surabaya,Taco Bell,Salad,54,User320,7991,Bandung,Average,4.98,6.83,284
8149,Seller8149,Surabaya,McDonald's,Pizza,53,User4260,315,Surabaya,Average,3.79,24.38,1
8150,Seller8150,Surabaya,Little Caesars,Pizza,32,User4090,9805,Surabaya,Average,3.32,27.37,421
8151,Seller8151,Bandung,Panera Bread,Ice Cream,37,User3657,5022,Jakarta,Average,1.09,60.41,589
8152,Seller8152,Jakarta,Panera Bread,Pizza,30,User8513,3592,Jakarta,Poor,4.45,75.15,528
8153,Seller8153,Bandung,Dunkin' Donuts,Salad,21,User3376,6135,Jakarta,Excellent,1.59,15.09,860
8154,Seller8154,Bandung,Chipotle,Chicken,28,User3666,5049,Surabaya,Good,2.31,9.33,823
8155,Seller8155,Surabaya,Jack in the Box,Sandwich,18,User3442,2488,Bandung,Excellent,3.5,27.29,965
8156,Seller8156,Bandung,KFC,Donut,28,User6848,2490,Surabaya,Poor,1.03,63.28,699
8157,Seller8157,Jakarta,Little Caesars,Sandwich,34,User7658,1970,Surabaya,Poor,4.35,87.87,850
8158,Seller8158,Bandung,Wendy's,Chicken,39,User9480,6881,Jakarta,Average,1.03,79.95,572
8159,Seller8159,Bandung,McDonald's,Coffee,41,User1869,9890,Jakarta,Excellent,3.37,5.79,406
8160,Seller8160,Jakarta,Panera Bread,Salad,50,User744,2722,Bandung,Average,4.43,80.6,208
8161,Seller8161,Surabaya,Panera Bread,Ice Cream,25,User1047,9834,Surabaya,Poor,2.42,33.89,129
8162,Seller8162,Jakarta,Five Guys,Sandwich,45,User8933,2796,Surabaya,Average,1.0,58.43,767
8163,Seller8163,Surabaya,Popeyes,Sandwich,27,User2728,3576,Bandung,Excellent,2.74,48.1,201
8164,Seller8164,Surabaya,Little Caesars,Coffee,55,User4144,4172,Surabaya,Good,4.84,61.04,304
8165,Seller8165,Surabaya,Arby's,Donut,16,User364,1475,Jakarta,Poor,2.12,80.46,572
8166,Seller8166,Bandung,Panda Express,Taco,26,User1484,2707,Jakarta,Good,4.81,31.81,96
8167,Seller8167,Jakarta,Arby's,Pizza,31,User1379,3043,Jakarta,Excellent,1.02,44.82,153
8168,Seller8168,Jakarta,Popeyes,Sandwich,30,User209,3155,Surabaya,Good,4.56,22.77,167
8169,Seller8169,Jakarta,Domino's Pizza,Salad,54,User4280,8057,Bandung,Average,4.65,85.18,497
8170,Seller8170,Bandung,Starbucks,Burger,41,User981,2730,Jakarta,Poor,3.63,82.67,359
8171,Seller8171,Surabaya,Arby's,Coffee,25,User8229,3472,Jakarta,Excellent,4.23,86.82,395
8172,Seller8172,Bandung,Pizza Hut,Pizza,19,User3904,3407,Bandung,Average,1.8,57.36,701
8173,Seller8173,Jakarta,Chick-fil-A,Chicken,58,User3084,5451,Jakarta,Good,4.63,64.93,602
8174,Seller8174,Jakarta,Subway,Sandwich,31,User4674,5582,Bandung,Excellent,2.7,75.37,684
8175,Seller8175,Bandung,Subway,Chicken,52,User7581,3265,Bandung,Average,2.39,19.03,416
8176,Seller8176,Jakarta,Burger King,Burger,34,User3090,1070,Surabaya,Average,4.95,91.94,399
8177,Seller8177,Surabaya,Sonic Drive-In,Taco,40,User5104,705,Surabaya,Excellent,4.63,14.88,355
8178,Seller8178,Surabaya,Dunkin' Donuts,Coffee,28,User9075,8086,Bandung,Excellent,2.52,80.87,183
8179,Seller8179,Bandung,Panera Bread,Taco,34,User7682,2162,Bandung,Excellent,4.85,81.98,41
8180,Seller8180,Surabaya,Arby's,Sandwich,58,User847,1714,Bandung,Poor,4.68,57.13,541
8181,Seller8181,Surabaya,Chipotle,Sandwich,36,User3869,1099,Jakarta,Average,3.0,28.92,335
8182,Seller8182,Surabaya,Domino's Pizza,Ice Cream,56,User7841,7201,Bandung,Good,3.92,97.34,9
8183,Seller8183,Jakarta,Panda Express,Sandwich,21,User7341,9095,Surabaya,Excellent,2.21,75.98,462
8184,Seller8184,Bandung,Panda Express,Donut,43,User7628,5996,Jakarta,Average,4.32,61.29,345
8185,Seller8185,Jakarta,Pizza Hut,Chicken,44,User6645,3081,Jakarta,Excellent,3.5,43.25,525
8186,Seller8186,Jakarta,Pizza Hut,Sandwich,58,User2156,8347,Bandung,Poor,4.32,32.17,440
8187,Seller8187,Jakarta,Chick-fil-A,Donut,44,User5765,2157,Jakarta,Average,3.0,58.87,401
8188,Seller8188,Surabaya,Popeyes,Sandwich,52,User4763,4824,Jakarta,Good,1.52,48.73,56
8189,Seller8189,Bandung,Starbucks,Pasta,35,User2923,6344,Surabaya,Good,3.05,26.02,682
8190,Seller8190,Bandung,Panera Bread,Ice Cream,44,User8849,6357,Jakarta,Poor,4.19,49.9,939
8191,Seller8191,Jakarta,Burger King,Ice Cream,28,User7488,1152,Jakarta,Excellent,4.94,64.73,654
8192,Seller8192,Jakarta,Panera Bread,Pizza,28,User886,1790,Bandung,Poor,4.27,37.45,346
8193,Seller8193,Surabaya,KFC,Salad,56,User7157,2985,Surabaya,Excellent,3.43,42.55,301
8194,Seller8194,Surabaya,Domino's Pizza,Salad,59,User7532,4244,Bandung,Average,4.57,91.14,736
8195,Seller8195,Bandung,Taco Bell,Pizza,36,User9513,7052,Bandung,Average,3.37,44.03,103
8196,Seller8196,Jakarta,Popeyes,Coffee,31,User9285,5102,Jakarta,Poor,3.28,16.63,767
8197,Seller8197,Jakarta,Taco Bell,Coffee,48,User790,5872,Jakarta,Average,1.82,28.39,100
8198,Seller8198,Bandung,Burger King,Pizza,17,User4514,3068,Surabaya,Poor,3.94,62.82,687
8199,Seller8199,Surabaya,Panera Bread,Pasta,32,User3163,1467,Jakarta,Average,3.72,86.84,160
8200,Seller8200,Surabaya,Five Guys,Burger,37,User6392,3559,Surabaya,Average,4.63,16.63,648
8201,Seller8201,Jakarta,Starbucks,Ice Cream,30,User2058,9793,Jakarta,Good,4.49,61.45,432
8202,Seller8202,Bandung,Chick-fil-A,Salad,26,User9160,9444,Surabaya,Excellent,3.46,73.4,690
8203,Seller8203,Bandung,Wendy's,Sandwich,31,User9091,5562,Bandung,Poor,2.55,82.99,102
8204,Seller8204,Jakarta,Panda Express,Taco,53,User6852,2634,Surabaya,Average,2.84,25.11,599
8205,Seller8205,Bandung,McDonald's,Ice Cream,52,User5337,1324,Surabaya,Average,2.34,95.88,854
8206,Seller8206,Jakarta,Little Caesars,Donut,42,User1911,9842,Surabaya,Average,3.23,39.46,591
8207,Seller8207,Surabaya,Pizza Hut,Taco,53,User62,8638,Surabaya,Excellent,1.52,12.29,197
8208,Seller8208,Jakarta,Little Caesars,Pasta,42,User8306,7133,Jakarta,Excellent,1.4,88.76,4
8209,Seller8209,Jakarta,McDonald's,Ice Cream,56,User4889,6804,Bandung,Excellent,1.28,48.79,704
8210,Seller8210,Surabaya,Popeyes,Pasta,22,User7167,9747,Surabaya,Good,1.39,68.16,810
8211,Seller8211,Bandung,Burger King,Salad,19,User5428,5143,Jakarta,Average,4.0,48.27,469
8212,Seller8212,Bandung,Taco Bell,Donut,25,User1205,3187,Jakarta,Good,2.64,5.79,25
8213,Seller8213,Surabaya,Popeyes,Taco,32,User4558,7146,Bandung,Poor,1.76,17.18,168
8214,Seller8214,Surabaya,Chick-fil-A,Coffee,24,User1947,562,Surabaya,Average,4.93,26.94,771
8215,Seller8215,Surabaya,Panda Express,Sandwich,54,User8270,8643,Surabaya,Good,2.83,41.99,568
8216,Seller8216,Surabaya,Five Guys,Burger,52,User7807,9001,Jakarta,Average,1.04,36.88,649
8217,Seller8217,Bandung,Taco Bell,Ice Cream,33,User3184,1091,Surabaya,Good,3.92,61.37,631
8218,Seller8218,Jakarta,Wendy's,Burger,48,User1873,6191,Surabaya,Average,4.82,91.38,531
8219,Seller8219,Surabaya,Chipotle,Chicken,53,User3111,3882,Surabaya,Average,3.88,5.78,618
8220,Seller8220,Jakarta,Jack in the Box,Burger,34,User5478,3041,Surabaya,Good,4.28,53.83,379
8221,Seller8221,Bandung,Jack in the Box,Coffee,54,User1403,1272,Jakarta,Average,2.31,53.42,526
8222,Seller8222,Jakarta,Panda Express,Salad,30,User6062,7468,Jakarta,Average,1.89,73.67,205
8223,Seller8223,Bandung,Subway,Pasta,39,User2651,9513,Bandung,Poor,2.26,41.17,590
8224,Seller8224,Bandung,Taco Bell,Pasta,17,User9191,8963,Surabaya,Excellent,3.44,86.7,458
8225,Seller8225,Jakarta,Jack in the Box,Ice Cream,31,User4775,4849,Jakarta,Good,3.69,15.66,338
8226,Seller8226,Surabaya,Taco Bell,Ice Cream,24,User2196,5693,Jakarta,Excellent,4.0,84.47,241
8227,Seller8227,Bandung,Panera Bread,Coffee,56,User9864,2145,Jakarta,Average,3.61,81.49,843
8228,Seller8228,Bandung,Five Guys,Chicken,25,User9991,6754,Surabaya,Average,1.9,92.92,491
8229,Seller8229,Jakarta,Domino's Pizza,Burger,18,User839,6087,Surabaya,Excellent,1.21,79.91,285
8230,Seller8230,Bandung,Jack in the Box,Burger,35,User5348,9744,Bandung,Average,2.95,5.11,535
8231,Seller8231,Bandung,Arby's,Donut,55,User2050,7680,Surabaya,Excellent,4.79,70.06,344
8232,Seller8232,Jakarta,Popeyes,Coffee,20,User527,9724,Jakarta,Poor,3.67,37.92,229
8233,Seller8233,Bandung,Domino's Pizza,Salad,34,User5535,2716,Jakarta,Poor,2.42,89.88,743
8234,Seller8234,Bandung,Wendy's,Sandwich,29,User3684,4205,Jakarta,Excellent,2.77,28.82,760
8235,Seller8235,Bandung,Taco Bell,Ice Cream,28,User4243,5680,Surabaya,Excellent,1.06,13.2,580
8236,Seller8236,Surabaya,Panera Bread,Burger,59,User3810,7405,Surabaya,Good,2.35,59.94,892
8237,Seller8237,Surabaya,Subway,Pasta,34,User4700,4625,Surabaya,Excellent,3.81,41.74,137
8238,Seller8238,Bandung,Taco Bell,Chicken,24,User7055,3458,Jakarta,Average,3.99,82.72,21
8239,Seller8239,Jakarta,Pizza Hut,Donut,17,User4720,9039,Surabaya,Excellent,3.95,42.56,498
8240,Seller8240,Jakarta,Five Guys,Sandwich,56,User6323,1888,Surabaya,Average,4.86,84.32,839
8241,Seller8241,Bandung,Popeyes,Salad,55,User339,7982,Bandung,Poor,3.08,55.07,555
8242,Seller8242,Surabaya,Popeyes,Burger,53,User2880,9461,Jakarta,Good,3.23,92.54,291
8243,Seller8243,Surabaya,Sonic Drive-In,Chicken,37,User9486,6287,Surabaya,Average,2.22,6.69,969
8244,Seller8244,Bandung,Panda Express,Salad,32,User3581,9274,Bandung,Poor,1.33,78.32,579
8245,Seller8245,Jakarta,Sonic Drive-In,Burger,54,User3983,5088,Surabaya,Average,4.79,51.64,152
8246,Seller8246,Surabaya,Starbucks,Salad,20,User9853,3516,Jakarta,Good,1.1,92.98,225
8247,Seller8247,Jakarta,Chipotle,Pasta,28,User7845,7284,Jakarta,Excellent,3.41,66.13,608
8248,Seller8248,Surabaya,Domino's Pizza,Chicken,27,User3525,3626,Bandung,Good,1.83,7.62,590
8249,Seller8249,Surabaya,Five Guys,Sandwich,39,User3035,7363,Bandung,Average,4.23,35.95,529
8250,Seller8250,Surabaya,Jack in the Box,Burger,15,User9281,6911,Surabaya,Good,1.28,24.51,214
8251,Seller8251,Jakarta,Little Caesars,Chicken,30,User7679,4492,Bandung,Average,2.83,47.13,410
8252,Seller8252,Bandung,Sonic Drive-In,Taco,17,User2229,152,Surabaya,Average,1.53,6.98,469
